work_year,experience_level,employment_type,job_title,salary_currency,salary_in_usd,employee_residence,work_setting,company_location,company_size,job_category
2024,Mid-level,Full-time,Data Developer,USD,95000,United States,In-person,United States,M,Leadership and Management
2024,Mid-level,Full-time,Data Scientist,USD,147800,United States,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,Data Scientist,USD,93100,United States,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,Data Manager,USD,83300,United States,In-person,United States,M,Leadership and Management
2024,Mid-level,Full-time,Data Manager,USD,47500,United States,In-person,United States,M,Leadership and Management
2024,Senior,Full-time,Data Engineer,USD,160000,United States,In-person,United States,M,Data Engineering
2024,Senior,Full-time,Data Engineer,USD,100000,United States,In-person,United States,M,Data Engineering
2024,Entry-level,Full-time,Business Intelligence Analyst,USD,92000,Australia,In-person,Australia,M,BI and Visualization
2024,Entry-level,Full-time,Business Intelligence Analyst,USD,90000,Australia,In-person,Australia,M,BI and Visualization
2024,Senior,Full-time,Data Product Manager,USD,220000,United Kingdom,In-person,United Kingdom,M,Leadership and Management
2024,Senior,Full-time,Data Product Manager,USD,137500,United Kingdom,In-person,United Kingdom,M,Leadership and Management
2024,Entry-level,Full-time,Data Scientist,USD,175100,United States,In-person,United States,M,Data Science and Research
2024,Entry-level,Full-time,Data Scientist,USD,82915,United States,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,Data Engineer,USD,166000,United States,In-person,United States,M,Data Engineering
2024,Mid-level,Full-time,Data Engineer,USD,73000,United States,In-person,United States,M,Data Engineering
2024,Senior,Full-time,Data Scientist,USD,236400,United States,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Data Scientist,USD,141800,United States,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Data Engineer,USD,150000,United States,In-person,United States,M,Data Engineering
2024,Senior,Full-time,Data Engineer,USD,135000,United States,In-person,United States,M,Data Engineering
2024,Senior,Full-time,Business Intelligence Developer,USD,147500,United States,Remote,United States,M,BI and Visualization
2024,Senior,Full-time,Business Intelligence Developer,USD,70800,United States,Remote,United States,M,BI and Visualization
2024,Mid-level,Full-time,Business Intelligence Engineer,USD,185000,United States,In-person,United States,L,BI and Visualization
2024,Mid-level,Full-time,Business Intelligence Engineer,USD,79600,United States,In-person,United States,L,BI and Visualization
2024,Entry-level,Full-time,Data Analyst,USD,99200,United States,Remote,United States,M,Data Analysis
2024,Entry-level,Full-time,Data Analyst,USD,69400,United States,Remote,United States,M,Data Analysis
2024,Entry-level,Full-time,Data Analyst,USD,88200,United States,Remote,United States,M,Data Analysis
2024,Entry-level,Full-time,Data Analyst,USD,61700,United States,Remote,United States,M,Data Analysis
2024,Senior,Full-time,Research Engineer,USD,234000,United States,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Research Engineer,USD,146000,United States,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,Data Scientist,USD,165000,United States,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,Data Scientist,USD,165000,United States,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Data Analyst,USD,160000,United States,In-person,United States,M,Data Analysis
2024,Senior,Full-time,Data Analyst,USD,130000,United States,In-person,United States,M,Data Analysis
2024,Mid-level,Full-time,Data Scientist,USD,154800,United States,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,Data Scientist,USD,76300,United States,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,Data Analyst,USD,112000,United States,In-person,United States,M,Data Analysis
2024,Mid-level,Full-time,Data Analyst,USD,84000,United States,In-person,United States,M,Data Analysis
2024,Entry-level,Full-time,Data Analyst,USD,115000,United States,In-person,United States,M,Data Analysis
2024,Entry-level,Full-time,Data Analyst,USD,90000,United States,In-person,United States,M,Data Analysis
2024,Senior,Full-time,Data Engineer,USD,170000,United States,In-person,United States,M,Data Engineering
2024,Senior,Full-time,Data Engineer,USD,130000,United States,In-person,United States,M,Data Engineering
2024,Senior,Full-time,Business Intelligence Engineer,USD,185000,United States,In-person,United States,L,BI and Visualization
2024,Senior,Full-time,Business Intelligence Engineer,USD,79600,United States,In-person,United States,L,BI and Visualization
2024,Entry-level,Full-time,Data Analyst,USD,160000,United States,In-person,United States,M,Data Analysis
2024,Entry-level,Full-time,Data Analyst,USD,110000,United States,In-person,United States,M,Data Analysis
2024,Mid-level,Full-time,Data Analyst,USD,95000,United States,In-person,United States,M,Data Analysis
2024,Mid-level,Full-time,Data Analyst,USD,65000,United States,In-person,United States,M,Data Analysis
2024,Senior,Full-time,Analytics Engineer,USD,180000,Canada,Remote,Canada,M,Leadership and Management
2024,Senior,Full-time,Analytics Engineer,USD,120000,Canada,Remote,Canada,M,Leadership and Management
2024,Senior,Full-time,Data Analyst,USD,155000,United States,In-person,United States,M,Data Analysis
2024,Senior,Full-time,Data Analyst,USD,100000,United States,In-person,United States,M,Data Analysis
2024,Senior,Full-time,Data Scientist,USD,190500,Canada,Remote,Canada,M,Data Science and Research
2024,Senior,Full-time,Data Scientist,USD,138500,Canada,Remote,Canada,M,Data Science and Research
2024,Senior,Full-time,Data Engineer,USD,159000,Canada,In-person,Canada,M,Data Engineering
2024,Senior,Full-time,Data Engineer,USD,127000,Canada,In-person,Canada,M,Data Engineering
2024,Entry-level,Full-time,Data Analyst,USD,147000,United States,In-person,United States,M,Data Analysis
2024,Entry-level,Full-time,Data Analyst,USD,118000,United States,In-person,United States,M,Data Analysis
2024,Entry-level,Full-time,Machine Learning Engineer,USD,170000,United States,In-person,United States,M,Machine Learning and AI
2024,Entry-level,Full-time,Machine Learning Engineer,USD,125000,United States,In-person,United States,M,Machine Learning and AI
2024,Senior,Full-time,Data Science Consultant,USD,116000,United States,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Data Science Consultant,USD,90000,United States,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Data Engineer,USD,255475,United States,Remote,United States,M,Data Engineering
2024,Senior,Full-time,Data Engineer,USD,185800,United States,Remote,United States,M,Data Engineering
2024,Mid-level,Full-time,Data Strategist,USD,85000,United States,In-person,United States,M,Data Architecture and Modeling
2024,Mid-level,Full-time,Data Strategist,USD,65000,United States,In-person,United States,M,Data Architecture and Modeling
2024,Mid-level,Full-time,Data Science,USD,150000,United States,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,Data Science,USD,120000,United States,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,Analytics Engineer,USD,190000,United States,In-person,United States,M,Leadership and Management
2024,Mid-level,Full-time,Analytics Engineer,USD,190000,United States,In-person,United States,M,Leadership and Management
2024,Mid-level,Full-time,Research Engineer,USD,440000,United States,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,Research Engineer,USD,295000,United States,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Analytics Engineer,USD,170000,United States,Remote,United States,M,Leadership and Management
2024,Senior,Full-time,Analytics Engineer,USD,140000,United States,Remote,United States,M,Leadership and Management
2024,Senior,Full-time,Data Scientist,USD,165000,United States,Remote,United States,M,Data Science and Research
2024,Senior,Full-time,Data Scientist,USD,140250,United States,Remote,United States,M,Data Science and Research
2024,Mid-level,Full-time,Data Analytics Consultant,USD,110300,United States,Remote,United States,M,Leadership and Management
2024,Mid-level,Full-time,Data Analytics Consultant,USD,78100,United States,Remote,United States,M,Leadership and Management
2024,Mid-level,Full-time,Machine Learning Researcher,USD,210000,United States,In-person,United States,M,Machine Learning and AI
2024,Mid-level,Full-time,Machine Learning Researcher,USD,151800,United States,In-person,United States,M,Machine Learning and AI
2024,Entry-level,Full-time,Business Intelligence Analyst,USD,75000,United States,In-person,United States,M,BI and Visualization
2024,Entry-level,Full-time,Business Intelligence Analyst,USD,65000,United States,In-person,United States,M,BI and Visualization
2024,Mid-level,Full-time,Data Analyst,USD,140000,United States,In-person,United States,M,Data Analysis
2024,Mid-level,Full-time,Data Analyst,USD,105000,United States,In-person,United States,M,Data Analysis
2024,Mid-level,Full-time,AI Research Engineer,USD,200000,United States,In-person,United States,L,Data Science and Research
2024,Senior,Full-time,Data Analytics Specialist,USD,157144,United States,In-person,United States,M,Leadership and Management
2024,Senior,Full-time,Data Analytics Specialist,USD,99445,United States,In-person,United States,M,Leadership and Management
2024,Senior,Full-time,Data Engineer,CAD,211511,Canada,In-person,Canada,M,Data Engineering
2024,Senior,Full-time,Data Engineer,CAD,100006,Canada,In-person,Canada,M,Data Engineering
2024,Senior,Full-time,Data Engineer,USD,201900,United States,In-person,United States,M,Data Engineering
2024,Senior,Full-time,Data Engineer,USD,97335,United States,In-person,United States,M,Data Engineering
2024,Senior,Full-time,Data Scientist,USD,283800,United States,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Data Scientist,USD,170700,United States,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Research Analyst,USD,152400,United States,Remote,United States,M,Data Science and Research
2024,Senior,Full-time,Research Analyst,USD,73700,United States,Remote,United States,M,Data Science and Research
2024,Mid-level,Full-time,Data Engineer,USD,166000,United States,In-person,United States,M,Data Engineering
2024,Mid-level,Full-time,Data Engineer,USD,73100,United States,In-person,United States,M,Data Engineering
2024,Senior,Full-time,Data Scientist,USD,202600,United States,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Data Scientist,USD,93800,United States,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Data Scientist,USD,273500,United States,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Data Scientist,USD,126600,United States,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Business Intelligence,USD,176875,United States,In-person,United States,M,BI and Visualization
2024,Senior,Full-time,Business Intelligence,USD,84750,United States,In-person,United States,M,BI and Visualization
2024,Mid-level,Full-time,ETL Developer,USD,166000,United States,In-person,United States,M,Data Engineering
2024,Mid-level,Full-time,ETL Developer,USD,73100,United States,In-person,United States,M,Data Engineering
2024,Entry-level,Full-time,Data Analyst,USD,88200,United States,Remote,United States,M,Data Analysis
2024,Entry-level,Full-time,Data Analyst,USD,61700,United States,Remote,United States,M,Data Analysis
2024,Mid-level,Full-time,Data Engineer,USD,75000,United States,Remote,United States,M,Data Engineering
2024,Mid-level,Full-time,Data Engineer,USD,60000,United States,Remote,United States,M,Data Engineering
2024,Mid-level,Full-time,Data Scientist,USD,121500,United States,Remote,United States,M,Data Science and Research
